"Funding OrgName","Project Reference","ProjectCategory","Outcome Type","LeadRO Name","Department","PI Surname","PI First Name","PI Orcid iD","Outcome Title","Description","Type of Technology","Software Open Sourced?","Year Produced","Impact","Url","GTR Outcome URL","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"MRC","G1000427","Research Grant","Software and Technical Products","University of Bristol","Social Medicine","Gaunt","Thomas","http://orcid.org/0000-0003-0924-3247","FATHMM","Our software and server is capable of predicting the functional effects of protein missense mutations by combining sequence conservation within hidden Markov models (HMMs), representing the alignment of homologous sequences and conserved protein domains, with &quot;pathogenicity weights&quot;, representing the overall tolerance of the protein/domain to mutations.","Software","Yes","2013","The software has been implemented by COSMIC (Catalogue of somatic mutations in cancer) and as an add-in for the widely used ANNOVAR tool.
Three publications with different variants of the algorithm:
Shihab HA, Gough J, Cooper DN, Stenson PD, Barker GLA, Edwards KJ, Day INM, Gaunt, TR. (2013). Predicting the Functional, Molecular and Phenotypic Consequences of Amino Acid Substitutions using Hidden Markov Models. Hum. Mutat., 34:57-65
Shihab HA, Gough J, Cooper DN, Day INM, Gaunt, TR. (2013). Predicting the Functional Consequences of Cancer-Associated Amino Acid Substitutions. Bioinformatics 29:1504-1510.
Shihab HA, Gough J, Mort M, Cooper DN, Day INM, Gaunt, TR. (2014). Ranking Non-Synonymous Single Nucleotide Polymorphisms based on Disease Concepts. Human Genomics, 8:11","http://fathmm.biocompute.org.uk/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=545ce5d1a2b685.51373649&grantRef=G1000427","http://gtr.rcuk.ac.uk:80/projects?ref=G1000427","F56BF385-9717-4E6D-ADA4-76C1E74B0466","C008C651-F5B0-4859-A334-5F574AB6B57C","4A348A76-B2D0-4DDD-804A-CE735A6D3798","8A645CAB-3E47-417D-B03E-07A54237F360"
"ESRC","ES/K002155/1","Research Grant","Software and Technical Products","Lancaster University","Linguistics and English Language","McEnery","Tony","","FireAnt: Filter, Identify, Report, and Export Analysis Tool","FireAnt is a freeware &quot;[F]ilter, [I]dentify, [R]eport &amp; [E]xport [An]alysis [T]oolkit&quot; for processing small, large, and very large tabular and hierarchical data sets, such as those generated by the Twitter API for use in corpus, time series, geographical map, and network graph analyses. The program was developed jointly by CASS member Claire Hardaker and Prof. Laurence Anthony, Waseda University, Japan when he was a visitor to the CASS Centre.","Software","","2016","None to date, the software was only released recently.","http://www.laurenceanthony.net/software/fireant","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56e01dcc8c7a14.70729021&grantRef=ES%2FK002155%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=ES/K002155/1","7FABA21F-ADB1-42A9-8FA3-84B72BC39E31","924BE15C-91F2-4AAD-941A-3F338324B6AE","44160F04-5CBF-4E8E-A6C6-C0EF61A5865C","845B02F9-D2C8-4FE1-B41B-422B3CF66129"
"ESRC","ES/K002155/1","Research Grant","Software and Technical Products","Lancaster University","Linguistics and English Language","McEnery","Tony","","ESRC/ICAEW Corporate Financial Information Environment (CFIE) WEB TOOL","Web tool principally for electronic scoring of annual report files in PDF format.

The tool can also be used to analyse HTML files.

Contact Mahmoud El-Haj,  for further assistance.","Webtool/Application","","2014","The software has already been used to score the strategic content of around 10,000 UK annual reports.
Initial findings were reported at:
Vasiliki Athanasakou, Mahmoud El-Haj, Paul Rayson, Martin Walker, Steven Young (2014) Computer-based Analysis of the Strategic Content of UK Annual Report Narratives. American Accounting Association Annual Meeting, August 2-6, 2014, Atlanta, USA.","https://cfie.lancaster.ac.uk:8443/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=5460ccc43a7741.35566121&grantRef=ES%2FK002155%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=ES/K002155/1","7FABA21F-ADB1-42A9-8FA3-84B72BC39E31","924BE15C-91F2-4AAD-941A-3F338324B6AE","44160F04-5CBF-4E8E-A6C6-C0EF61A5865C","845B02F9-D2C8-4FE1-B41B-422B3CF66129"
"NERC","NE/I027401/1","Research Grant","Software and Technical Products","University of Bristol","Geographical Sciences","Bamber","Jonathan","","Bayesian Hierarchical model for environmental sciences","S/w for solving for multifactor processes from a suite of point and distributed spatio-temporal data sets.","Software","Yes","2014","too early","https://github.com/andrewzm/MVST","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=545cba5a77d2a5.92019802&grantRef=NE%2FI027401%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=NE/I027401/1","2ADFAF6E-246B-4E0E-AE69-811B3E5CB7B6","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","4A348A76-B2D0-4DDD-804A-CE735A6D3798","BBF1BCE4-1F01-4F24-8AB6-9F5D249C6E90"
"AHRC","AH/I025786/2","Fellowship","Software and Technical Products","De Montfort University","School of Humanities","Egan","Gabriel","","Shakespearean London Theatre smartphone app","We paid for the making of a smartphone app (Apple and Android) that uses the geo-location of the user to guide that person around modern London to look at and learn about the places where there were theatres in Shakespeare's time.","Software","Yes","2013","Our feedback tells us that people went to the theatre more often, read/re-read plays more often, and took more walks than they would otherwise have done were it not for our app.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=541c0f438a6858.60759393&grantRef=AH%2FI025786%2F2","http://gtr.rcuk.ac.uk:80/projects?ref=AH/I025786/2","EDCB59D6-4D8E-4C71-91DA-6B88417DA3E0","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","DF259B19-FD17-4588-BFEF-AD08F1193451","79343902-89BA-403D-B17B-EA20FCBE38AA"
"BBSRC","BB/I023585/1","Research Grant","Software and Technical Products","University of Edinburgh","Sch of Biological Sciences","Blaxter","Mark","","TAGC-plots and Blobsplorer tools for genomics","Generating the raw data for a de novo genome assembly project for a target eukaryotic species is relatively easy. This democratisation of access to large-scale data has allowed many research teams to plan to assemble the genomes of non-model organisms. These new genome targets are very different from the traditional, inbred, laboratory reared model organisms. They are often small, and cannot be isolated free of their environment - whether ingested food, the surrounding host organism of parasites, or commensal and symbiotic organisms attached to or within the individuals sampled. Preparation of pure DNA originating from a single species can be technically impossible, but assembly of mixed-organism DNA can be difficult, as most genome assemblers perform poorly when faced with multiple genomes in different stoichiometries. This class of problem is common in metagenomic datasets that deliberately try to capture all the genomes present in an environment, but replicon assembly is not often the goal of such programmes. Here we present an approach to extracting from mixed DNA sequence data subsets that correspond to single species' genomes and thus improving genome assembly. We use both numerical (proportion of GC bases and read coverage) and biological (best-matching sequence in annotated databases) indicators to aid partitioning of draft assembly contigs, and the reads that contribute to those contigs, into distinct bins that can then be subjected to rigorous, optimised assembly. We also present a tool, blobsplorer, that aids exploration and selection of subsets from GC/coverage/taxonomy annotated datasets. Partitioning the data in this way &quot;rescues&quot; poorly assembled genomes, and reveals unexpected symbionts and commensals in eukaryotic genome projects. The TAGC-plot pipeline script is available from http://github.com/blaxterlab/blobology, and the Blobsplorer tool from https://github.com/mojones/blobsplorer.","Software","Yes","2013","Blobsplorer/TAGC plots are now in wide use in genomics. The toolkit has been featured in several courses and publications.","http://github.com/blaxterlab/blobology","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=5460de0434c870.99218884&grantRef=BB%2FI023585%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=BB/I023585/1","6D956717-10CC-4E14-B564-685593CACD09","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","1CE33A3A-C5BC-45B1-A130-BDEB55935C70"
"BBSRC","BB/I023585/1","Research Grant","Software and Technical Products","University of Edinburgh","Sch of Biological Sciences","Blaxter","Mark","","Badger genome exploration environment","Summary: High quality draft genomes are now easy to generate, as sequencing and assembly costs have dropped dramatically. However, building a user friendly, searchable website and database for a new annotated genome data is not straight forward. Here we present Badger, a lightweight and easy-to-install genome exploration environment designed for next generation, non-model organism genomes. 
Availability: Badger is released under the GPL and is available at http://badger.bio.ed.ac.uk/. We show two working examples: (1) a test dataset included with the source code and (2) a collection of four filarial nematode genomes.","Software","Yes","2013","Badger has been used extensively by the Blaxter lab and others to present genome data to the world.","http://badger.bio.ed.ac.uk","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=5460dd25663789.38867685&grantRef=BB%2FI023585%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=BB/I023585/1","6D956717-10CC-4E14-B564-685593CACD09","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","1CE33A3A-C5BC-45B1-A130-BDEB55935C70"
"AHRC","AH/K002678/1","Research Grant","Software and Technical Products","Newcastle University","School of Arts and Cultures","Cross","Eric","","Northumbrian Exchanges website","Project website","Webtool/Application","","2013","Development of knowledge exchange relationships through the site","http://www.n-ex.org.uk","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=545f9f3146e1c1.90901802&grantRef=AH%2FK002678%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=AH/K002678/1","D5FF9BFE-8627-4E5F-8800-7A6E6B1A02BD","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","5E2B04DD-4A03-45ED-9892-61C5CCB8AC68","D4421920-39E4-4CD2-985C-5CBE678B5853"
"BBSRC","BB/J00751X/1","Research Grant","Software and Technical Products","University of Edinburgh","Royal (Dick) School of Veterinary Scienc","Hupp","Ted","","analysis of next generation phage-peptide sequencing data","a counting device that allows bar coded next generation deep sequencing data to use probabilistic approach to select and identify consensus motifs in sequence lists","Software","Yes","2014","production of manuscripts for publication",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=546a3bfd122c30.54317255&grantRef=BB%2FJ00751X%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=BB/J00751X/1","67599EF2-BDF3-4FDA-B531-8064468E1CD5","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","EF904DB6-0838-427D-A513-EBFD09816648"
"EPSRC","EP/I031561/1","Research Grant","Software and Technical Products","Imperial College London","Dept of Chemistry","Ces","Oscar","","Coupling of SDMs and holographic traps to undertake multiple biopsies of single cells","By coupling holographic trapping platforms with solid core SDMs we are now able to undertake multiple simultaneous biopsies of single cells with controlled temporal and spatial resolution","New/Improved Technique/Technology","","2011","This technology has opened up the possibility of undertaking biopsies at the cellular level, patterning of lipid membrane to generate new materials, the ability to transplant materials between cells and artificial membranes and the possibility of being able to undertake spatially and temporally specific measurement of the proteome of single cells.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-5697093303.964566fd43408&grantRef=EP%2FI031561%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/I031561/1","875A5059-3A68-46B8-9506-6C29EE8B3526","798CB33D-C79E-4578-83F2-72606407192C","46387D84-F71E-4B7D-8C7D-9C288F113510","F1BF75F0-C952-4A52-A437-5A52F79EF29C"
"EPSRC","EP/I031561/1","Research Grant","Software and Technical Products","Imperial College London","Dept of Chemistry","Ces","Oscar","","Solid core smart droplet microtools (silicon dioxide core with lipid bilayer coating)","We have developed a new generation of micron sized solid core smart droplet microtools (silicon dioxide core with lipid bilayer coating). These offer superior trapping capabilities with respect to early generations of SDMs consisting of oil cores.","New/Improved Technique/Technology","","2011","This technology has opened up the ability to transplant materials between cells and artificial membranes.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-9094366756.3557326fd265b0&grantRef=EP%2FI031561%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/I031561/1","875A5059-3A68-46B8-9506-6C29EE8B3526","798CB33D-C79E-4578-83F2-72606407192C","46387D84-F71E-4B7D-8C7D-9C288F113510","F1BF75F0-C952-4A52-A437-5A52F79EF29C"
"BBSRC","BB/J015652/1","Research Grant","Software and Technical Products","University of Cambridge","Pathology","Firth","Andrew","","synplot2 comparative genomics software","New comparative genomics software for mapping out functional RNA elements overlapping protein coding regions, focusing on, but not limited to, virus genomics. Source code and more recently (2014) a webserver interface made available to the community.","Software","Yes","2012","Has been used extensively in our lab for identifying novel functional elements encoded within the genomes of economically and medically important viruses such as influenza A virus, porcine reproductive and respiratory syndrome, West Nile virus and potyviruses. Many virus functional elements only exhibit a phenotype in animal models. By first identifying and characterizing features computationally, experimental follow-up can be targetted efficiently thus vastly reducing the need for any animal experiments.","http://www.firthlab.path.cam.ac.uk/virad.html","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=544e7a438a84d0.18204311&grantRef=BB%2FJ015652%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=BB/J015652/1","ABC6C0CE-8D45-4962-9ADB-6963BF31AAC7","2512EF1C-401B-4222-9869-A770D4C5FAC7","D1774113-D5D2-4B7C-A412-66A90FE4B96F","60CBA43B-1746-4584-AB60-2C517746EDE8"
"NERC","NE/L001292/1","Research Grant","Software and Technical Products","University of Sussex","Sch of Business Management & Economics","Marshall","Fiona","","IWMI Land Use Land Cover Maps for 6 cities in South Asia","The results of the remotely-sensed image analyses by IWMI are presented in an online interactive application {http://waterdata.iwmi.org/apps/espa}, providing land use and land cover data from 1990s to the present, at 30 m resolution for each of the 6 cities.","Webtool/Application","","2015","Still under assessment","http://waterdata.iwmi.org/apps/espa/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=565c78d5931f34.45083635&grantRef=NE%2FL001292%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=NE/L001292/1","FCB14AE3-C367-42C2-943A-736F4B32C9F4","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","A8967420-49D3-4509-9912-25FB3EC75B74","5982E18C-D400-4F10-9020-F50FAFF6CF2F"
"MRC","MR/K014838/1","Research Grant","Software and Technical Products","University College London","Statistical Science","Baio","Gianluca","","R package for RDD analysis","We are producing a R package to include our main methods and analytic processes in terms of the analysis of regression discontinuity design, particularly under a Bayesian approach.","Software","Yes","2016","The software production is ongoing.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56bb0a862e0d96.01959156&grantRef=MR%2FK014838%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=MR/K014838/1","D0D6A7C4-F68F-4E93-BEB5-832BFE38BF06","C008C651-F5B0-4859-A334-5F574AB6B57C","3A5E126D-C175-4730-9B7B-E6D8CF447F83","551CC5B3-C617-457F-874F-1540EC096FEC"
"ESRC","ES/F029713/1","Research Grant","Software and Technical Products","University of Aberdeen","Computing Science","Edwards","Peter","http://orcid.org/0000-0002-4527-9186","Provenance service software","A Java library that can be used to create/query/update provenance information, based on the Open Provenance Model (OPM) specification.
Available via GitHub repository (always updated to latest version).
Authors: Edwards, Pignotti, Eckhardt","Software","Yes","2012","Software integrated into the ourSpaces VRE used by a sizeable number of researchers.","https://github.com/policygrid/Provenance-Service.git","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=5448da835d7a44.62072657&grantRef=ES%2FF029713%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=ES/F029713/1","D12E2514-28AF-4493-942B-83D4BFA82C7E","924BE15C-91F2-4AAD-941A-3F338324B6AE","F7E13617-2678-475B-99E4-31479C92038D","4D2CD7CB-8731-4355-A0A6-CE0E8021A703"
"NERC","NE/J006262/1","Research Grant","Software and Technical Products","Lancaster University","Computing & Communications","Angelov","Plamen","","CODAS","The source code for CODAS is in Octave and in Matlab.
Original code written in Matlab 2014b, tested on 2013a and 2013b as well. Ported to GNU Octave ver4.0.
CODAS_Test.m A simple wrapper to load data, run CODAS and display the results.
CODAS.m Core CODAS code functionality. See the introductory remarks for useage.
ChainLink3D, ChainLink3DNoise, DS1, DS2, DS3, gaussian5000, SpiralData2_92 and SpiralData2_very_noisy are data files in csv format. The wrapper includes code to load these files and provide sample parameters. These parameters can be changed in a GUI as well as in the code if required. These data sets can be downloaded individually from here.
distinguishable_colours.m Included in the Matlab distribution is copyright 2010-2011 Timothy E. Holy. See the introductory remarks. It is an invaluable piece of code for creating clear plots.
varycolour.m Included in the Octave distribution is copyright Daniel Helmick similar to Timothy Holy's code, but it creates evenly distributed colours without reference to how easy they are to distinguish.","Software","Yes","2014","applied to real athmospheric data","http://www.lancaster.ac.uk/pg/hyder/Downloads/CODAS-Source/codas-source.html","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56d5d464023ac4.38811288&grantRef=NE%2FJ006262%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=NE/J006262/1","5A35B23F-09C8-4025-BD06-A80E1952A8DE","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","44160F04-5CBF-4E8E-A6C6-C0EF61A5865C","0BC22858-079C-42A9-91C7-93D44509F167"
"EPSRC","EP/I013342/1","Research Grant","Software and Technical Products","Imperial College London","Dept of Chemistry","Ces","Oscar","","Microfluidic generator for ULIFT droplets","We developed a microfluidic platform, consisting of s droplet generator device coupled to custom built observation/manipulation chamber chip, to generate, manipulate and characterise micron-sized heptane droplets in NaCl-Aerosol OT(surfactant) solutions.","New/Improved Technique/Technology","","2014","By varying the geometry of the droplet generator device and the flow rates of the liquid phases, we could obtain i) monodisperse populations of large droplets with diameters ranging from 11&micro;m to 40&micro;m, ii) monodisperse populations of small droplets with diameters ranging from 5&micro;m to 8&micro;m iii) bidisperse population of main and satellite droplets with diameters ranging from 11&micro;m to 20&micro;m and from 2&micro;m to 4&micro;m, respectively.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56802e4b8881a8.33978775&grantRef=EP%2FI013342%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/I013342/1","C8D1F86A-B289-43F1-A65E-A93400987369","798CB33D-C79E-4578-83F2-72606407192C","46387D84-F71E-4B7D-8C7D-9C288F113510","F1BF75F0-C952-4A52-A437-5A52F79EF29C"
"EPSRC","EP/I013342/1","Research Grant","Software and Technical Products","Imperial College London","Dept of Chemistry","Ces","Oscar","","Fabrication of nanofluidic networks using optical traps","By using a time-sharing optical trapping system combined to our microfluidic platform, we optically manipulated ultralow interfacial tension droplets (5&micro;m in diameter) in order to create and control in real-time user-defined three-dimensional nanofluidic networks.","New/Improved Technique/Technology","","2015","Closed-loop networks as well as nanothread Y junctions were achieved.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=568035320e3250.71809375&grantRef=EP%2FI013342%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/I013342/1","C8D1F86A-B289-43F1-A65E-A93400987369","798CB33D-C79E-4578-83F2-72606407192C","46387D84-F71E-4B7D-8C7D-9C288F113510","F1BF75F0-C952-4A52-A437-5A52F79EF29C"
"MRC","MC_U120085814","Intramural","Software and Technical Products","MRC Clinical Sciences Centre",,"Turkheimer","Federico","","Piwave","Tool for kinetic modelling of PET data using wavelets","Software","Yes","2006","Software was open source and has been integrated in many packages",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=545cc9b53ca546.11330221&grantRef=MC_U120085814","http://gtr.rcuk.ac.uk:80/projects?ref=MC_U120085814","65C3FE0B-BD89-48AB-9FBC-889D7DAD376D","C008C651-F5B0-4859-A334-5F574AB6B57C","64BC5E73-972F-41E1-A12C-D97DC9BDFB93","77B5A46C-7B57-46DD-91A6-EEBC4DB00D0D"
"BBSRC","BB/I017496/1","Research Grant","Software and Technical Products","University of Bristol","Biological Sciences","Edwards","Keith","","Axiom® Wheat HD Genotyping Arrays","Axiom&reg; Wheat HD Genotyping Array: Developed in collaboration with Affymetrix for large scale high throughput genotyping of wheat. Now a commercial product","New/Improved Technique/Technology","","2014","Now makes the large scale genotyping of wheat a possibility","http://www.affymetrix.com/catalog/prod850001/AFFY/Axiom%26%23174%3B-Wheat-Genotyping-Arrays#1_1","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=544756642192c4.73963012&grantRef=BB%2FI017496%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=BB/I017496/1","7209DBB0-1D20-47A7-A6B6-92D4BCEB8443","2512EF1C-401B-4222-9869-A770D4C5FAC7","4A348A76-B2D0-4DDD-804A-CE735A6D3798","58A22460-543A-4E7D-99B5-EFDC17BFA101"
"AHRC","AH/L006820/1","Research Grant","Software and Technical Products","Goldsmiths College","Computing Department","Crawford","Tim","","MuSAK Analysis System","The Musical Score Annotation Kit allows real-time annotations to be made on musical scores. The system provides methods of classifying the annotation shapes for publication and further analysis.","Software","Yes","2016","None.","https://github.com/ironchicken/musak-annotations","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56dd8f171739b5.18504959&grantRef=AH%2FL006820%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=AH/L006820/1","14470C78-D34D-43EE-9791-707C985051A7","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","A9B1866C-EE3E-4D81-A83C-118745E9433E","3357C2B9-7752-4C37-963C-4EDDAB377816"
"EPSRC","EP/J010847/1","Research Grant","Software and Technical Products","University of Cambridge","Chemistry","Wales","David John","","GMIN","global optimisation","Software","Yes","2016","widespread use of basin-hopping","http://www-wales.ch.cam.ac.uk/GMIN/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=5460f560077d79.32366965&grantRef=EP%2FJ010847%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/J010847/1","E91928E5-36DB-40D6-BAEE-A2ECF102B183","798CB33D-C79E-4578-83F2-72606407192C","D1774113-D5D2-4B7C-A412-66A90FE4B96F","D0659DE6-707A-4DE4-9407-5D5C2532F091"
"BBSRC","BB/G53025X/1","Research Grant","Software and Technical Products","University of Manchester","Computer Science","Ananiadou","Sophia","","EventMine","EventMine is a machine learning-based pipeline system, which extracts events from documents that already contain named entity annotations (e.g., genes/proteins, etc.). Given appropriate training data, it can be trained to extract many different types and structures of events.","Webtool/Application","","2012","EventMine has been trained on a number of different corpora, and corresponding web services are available. EventMine outperformed on a number of community shared tasks BioNLP 2011 and 2013. It is adaptable to any domain.","http://www.nactem.ac.uk/EventMine/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=545cf8eee97c41.09751472&grantRef=BB%2FG53025X%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=BB/G53025X/1","ADF9FF54-965F-4AF5-B6F0-6F671FD58138","2512EF1C-401B-4222-9869-A770D4C5FAC7","68D0E3C9-9246-4CFC-B5E9-48584CF82993","EF173542-4829-481A-AAD5-D3F1B64500C2"
"EPSRC","EP/I031022/1","Research Grant","Software and Technical Products","University of Edinburgh","Sch of Informatics","Renals","Steve","","The Festival Speech Synthesis system - version 2.4","The de facto industry standard toolkit for developing text-to-speech systems.","Software","Yes","2014","Commercial products from AT&amp;T.
Spinout company Rhetorical Systems.","http://www.cstr.ed.ac.uk/projects/festival/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56dd8742b28040.68655141&grantRef=EP%2FI031022%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/I031022/1","F22FEBE2-7582-4761-8E01-6E637870F615","798CB33D-C79E-4578-83F2-72606407192C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","5D7F708A-5218-40FC-BD20-E55CBA1B14F6"
"EPSRC","EP/I031022/1","Research Grant","Software and Technical Products","University of Edinburgh","Sch of Informatics","Renals","Steve","","webASR","Publicly available webtool (www.webasr.org) and two showcases on media transcription (http://staffwww.dcs.shef.ac.uk/people/O.Saztorralba/youtube/) and alignment of lecture subtitles (http://staffwww.dcs.shef.ac.uk/people/O.Saztorralba/ted/)","Webtool/Application","","2015","New version of webASR (www.webasr.org) with new systems and demonstrators","http://www.webasr.org/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56e0477e6908f6.93810950&grantRef=EP%2FI031022%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/I031022/1","F22FEBE2-7582-4761-8E01-6E637870F615","798CB33D-C79E-4578-83F2-72606407192C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","5D7F708A-5218-40FC-BD20-E55CBA1B14F6"
"EPSRC","EP/J002011/1","Research Grant","Software and Technical Products","Imperial College London","Earth Science and Engineering","Eaton","Matthew","","FISS Nuclear Criticality Safety Assessment Modelling and Simulation Software","The FISS nuclear criticality safety assessment modelling and simulation software will be used by AWE to investigate and model nuclear criticality excursions and safety of drums of fissile liquid.","Software","","2015","The FISS nuclear criticality safety assessment modelling and simulation software will be used by AWE to investigate and model nuclear criticality excursions and safety of drums of fissile liquid. It will have a impact upon safer procedures for storage and handling of fissile liquids.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=565b50cc94b519.64886631&grantRef=EP%2FJ002011%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/J002011/1","D1976845-1EF9-47EE-9D69-879506410F1B","798CB33D-C79E-4578-83F2-72606407192C","46387D84-F71E-4B7D-8C7D-9C288F113510","944BFAD3-A61E-4858-BCB2-AC22E2B5F158"
"STFC","Gravitational Waves","Intramural","Software and Technical Products","University of Glasgow",,"Rowan","Sheila","","Violin-Mode sensor","Differential picometre-level displacement detector, using a near-infrared illuminating beam and a differential photodiode-based shadow sensor. UV/Visible/IR detectors","Detection Devices","","2011","In terms of displacement sensitivity this technology has improved on that of earlier 'shadow' sensors by a factor of circa 1000.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-1987503061.05939966fd633b6&grantRef=Gravitational+Waves","http://gtr.rcuk.ac.uk:80/projects?ref=Gravitational Waves","21229CAA-91A6-473B-BF26-7EEAEC70F52B","D7F4F462-0518-4784-908A-D12633C139B3","AE58F21F-3622-4382-97BB-1359BD183E9F","BC1C7F29-F618-4B65-A1DE-2E12967FB298"
"NERC","NE/L009285/2","Research Grant","Software and Technical Products","University of Manchester","Mechanical Aerospace and Civil Eng","Harou","Julien","","Hydra - an open software platform for managing networked resources (water, energy, transport, etc.)","Platform that enables data management for large scale resource networks.","Software","Yes","2014","May be adopted by water companies and resource management agencies world wide","http://www.hydraplatform.org","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=5463933f183b61.22895760&grantRef=NE%2FL009285%2F2","http://gtr.rcuk.ac.uk:80/projects?ref=NE/L009285/2","59A8662A-2EEF-4071-B128-AD036D62014C","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","68D0E3C9-9246-4CFC-B5E9-48584CF82993","A59F597E-C0C2-400A-ACA5-0894400EC933"
